url,date,selector,notes ,tonalité
https://www.boiteachansons.net/partitions/james-blunt/you-re-beautiful,2023-01-07T13:53:41.728Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/james-blunt/you-re-beautiful,2023-01-07T13:53:41.728Z,#diagAccords div.dNomAcc,Am,
https://www.boiteachansons.net/partitions/james-blunt/you-re-beautiful,2023-01-07T13:53:41.728Z,#diagAccords div.dNomAcc,F,
https://www.boiteachansons.net/partitions/james-blunt/you-re-beautiful,2023-01-07T13:53:41.728Z,#diagAccords div.dNomAcc,G/B,
https://www.boiteachansons.net/partitions/james-blunt/you-re-beautiful,2023-01-07T13:53:41.728Z,li.liTonalElmtSlct,,C
https://www.boiteachansons.net/partitions/the-beatles/let-it-be,2023-01-07T13:53:42.768Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/the-beatles/let-it-be,2023-01-07T13:53:42.768Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/the-beatles/let-it-be,2023-01-07T13:53:42.768Z,#diagAccords div.dNomAcc,Am,
https://www.boiteachansons.net/partitions/the-beatles/let-it-be,2023-01-07T13:53:42.768Z,#diagAccords div.dNomAcc,F,
https://www.boiteachansons.net/partitions/the-beatles/let-it-be,2023-01-07T13:53:42.768Z,#diagAccords div.dNomAcc,C/E,
https://www.boiteachansons.net/partitions/the-beatles/let-it-be,2023-01-07T13:53:42.768Z,#diagAccords div.dNomAcc,Dm7,
https://www.boiteachansons.net/partitions/the-beatles/let-it-be,2023-01-07T13:53:42.768Z,#diagAccords div.dNomAcc,B♭,
https://www.boiteachansons.net/partitions/the-beatles/let-it-be,2023-01-07T13:53:42.768Z,#diagAccords div.dNomAcc,F/A,
https://www.boiteachansons.net/partitions/the-beatles/let-it-be,2023-01-07T13:53:42.768Z,li.liTonalElmtSlct,,C
https://www.boiteachansons.net/partitions/dalida/le-temps-des-fleurs,2023-01-07T13:53:43.597Z,#diagAccords div.dNomAcc,Em,
https://www.boiteachansons.net/partitions/dalida/le-temps-des-fleurs,2023-01-07T13:53:43.597Z,#diagAccords div.dNomAcc,Am,
https://www.boiteachansons.net/partitions/dalida/le-temps-des-fleurs,2023-01-07T13:53:43.597Z,#diagAccords div.dNomAcc,B7,
https://www.boiteachansons.net/partitions/dalida/le-temps-des-fleurs,2023-01-07T13:53:43.597Z,#diagAccords div.dNomAcc,E7,
https://www.boiteachansons.net/partitions/dalida/le-temps-des-fleurs,2023-01-07T13:53:43.597Z,#diagAccords div.dNomAcc,F♯7,
https://www.boiteachansons.net/partitions/dalida/le-temps-des-fleurs,2023-01-07T13:53:43.597Z,#diagAccords div.dNomAcc,D7,
https://www.boiteachansons.net/partitions/dalida/le-temps-des-fleurs,2023-01-07T13:53:43.597Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/dalida/le-temps-des-fleurs,2023-01-07T13:53:43.597Z,li.liTonalElmtSlct,,E
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,E7,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,Am7,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,D7,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,Gmaj9,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,G6,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,G(dim),
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,Dm7,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,Am,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,Cm,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,Gmaj7,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,G7,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,F,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,F♯7,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,F7,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,E9,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,A9,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,D9,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,A7,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,#diagAccords div.dNomAcc,F♯/G,
https://www.boiteachansons.net/partitions/carlos/juste-un-rigolo,2023-01-07T13:53:44.687Z,li.liTonalElmtSlct,,G
https://www.boiteachansons.net/partitions/henri-salvador/jardin-d-hiver,2023-01-07T13:53:45.312Z,#diagAccords div.dNomAcc,C♯7(♭9),
https://www.boiteachansons.net/partitions/henri-salvador/jardin-d-hiver,2023-01-07T13:53:45.312Z,#diagAccords div.dNomAcc,F♯m7,
https://www.boiteachansons.net/partitions/henri-salvador/jardin-d-hiver,2023-01-07T13:53:45.312Z,#diagAccords div.dNomAcc,C♯7,
https://www.boiteachansons.net/partitions/henri-salvador/jardin-d-hiver,2023-01-07T13:53:45.312Z,#diagAccords div.dNomAcc,F♯m,
https://www.boiteachansons.net/partitions/henri-salvador/jardin-d-hiver,2023-01-07T13:53:45.312Z,#diagAccords div.dNomAcc,Bm7,
https://www.boiteachansons.net/partitions/henri-salvador/jardin-d-hiver,2023-01-07T13:53:45.312Z,#diagAccords div.dNomAcc,E9/B,
https://www.boiteachansons.net/partitions/henri-salvador/jardin-d-hiver,2023-01-07T13:53:45.312Z,#diagAccords div.dNomAcc,Amaj7,
https://www.boiteachansons.net/partitions/henri-salvador/jardin-d-hiver,2023-01-07T13:53:45.312Z,li.liTonalElmtSlct,,F
https://www.boiteachansons.net/partitions/rocco-granata/marina,2023-01-07T13:53:46.198Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/rocco-granata/marina,2023-01-07T13:53:46.198Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/rocco-granata/marina,2023-01-07T13:53:46.198Z,#diagAccords div.dNomAcc,Dm7,
https://www.boiteachansons.net/partitions/rocco-granata/marina,2023-01-07T13:53:46.198Z,#diagAccords div.dNomAcc,Dm,
https://www.boiteachansons.net/partitions/rocco-granata/marina,2023-01-07T13:53:46.198Z,#diagAccords div.dNomAcc,G7,
https://www.boiteachansons.net/partitions/rocco-granata/marina,2023-01-07T13:53:46.198Z,li.liTonalElmtSlct,,C
https://www.boiteachansons.net/partitions/styx/boat-on-the-river,2023-01-07T13:53:46.944Z,#diagAccords div.dNomAcc,Dm,
https://www.boiteachansons.net/partitions/styx/boat-on-the-river,2023-01-07T13:53:46.944Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/styx/boat-on-the-river,2023-01-07T13:53:46.944Z,#diagAccords div.dNomAcc,A7,
https://www.boiteachansons.net/partitions/styx/boat-on-the-river,2023-01-07T13:53:46.944Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/styx/boat-on-the-river,2023-01-07T13:53:46.944Z,#diagAccords div.dNomAcc,E,
https://www.boiteachansons.net/partitions/styx/boat-on-the-river,2023-01-07T13:53:46.944Z,li.liTonalElmtSlct,,D
https://www.boiteachansons.net/partitions/cat-stevens/lady-d-arbanville,2023-01-07T13:53:47.959Z,#diagAccords div.dNomAcc,Bm,
https://www.boiteachansons.net/partitions/cat-stevens/lady-d-arbanville,2023-01-07T13:53:47.959Z,#diagAccords div.dNomAcc,Em,
https://www.boiteachansons.net/partitions/cat-stevens/lady-d-arbanville,2023-01-07T13:53:47.959Z,#diagAccords div.dNomAcc,D,
https://www.boiteachansons.net/partitions/cat-stevens/lady-d-arbanville,2023-01-07T13:53:47.959Z,li.liTonalElmtSlct,,E
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,D/F♯,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,Em,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,G7/D,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,G/B,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,A7,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,D7,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,B7,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,G7,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,B7/F♯,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,#diagAccords div.dNomAcc,Am7,
https://www.boiteachansons.net/partitions/joe-dassin/les-champs-elysees,2023-01-07T13:53:48.853Z,li.liTonalElmtSlct,,G
https://www.boiteachansons.net/partitions/folklore/aupres-de-ma-blonde,2023-01-07T13:53:49.767Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/folklore/aupres-de-ma-blonde,2023-01-07T13:53:49.767Z,#diagAccords div.dNomAcc,Am,
https://www.boiteachansons.net/partitions/folklore/aupres-de-ma-blonde,2023-01-07T13:53:49.767Z,#diagAccords div.dNomAcc,Em,
https://www.boiteachansons.net/partitions/folklore/aupres-de-ma-blonde,2023-01-07T13:53:49.767Z,#diagAccords div.dNomAcc,A,
https://www.boiteachansons.net/partitions/folklore/aupres-de-ma-blonde,2023-01-07T13:53:49.767Z,#diagAccords div.dNomAcc,Dm,
https://www.boiteachansons.net/partitions/folklore/aupres-de-ma-blonde,2023-01-07T13:53:49.767Z,#diagAccords div.dNomAcc,G7,
https://www.boiteachansons.net/partitions/folklore/aupres-de-ma-blonde,2023-01-07T13:53:49.767Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/folklore/aupres-de-ma-blonde,2023-01-07T13:53:49.767Z,li.liTonalElmtSlct,,C
https://www.boiteachansons.net/partitions/yodelice/five-thousand-nights,2023-01-07T13:53:50.404Z,#diagAccords div.dNomAcc,Am,
https://www.boiteachansons.net/partitions/yodelice/five-thousand-nights,2023-01-07T13:53:50.404Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/yodelice/five-thousand-nights,2023-01-07T13:53:50.404Z,#diagAccords div.dNomAcc,Em,
https://www.boiteachansons.net/partitions/yodelice/five-thousand-nights,2023-01-07T13:53:50.404Z,#diagAccords div.dNomAcc,F,
https://www.boiteachansons.net/partitions/yodelice/five-thousand-nights,2023-01-07T13:53:50.404Z,#diagAccords div.dNomAcc,Dm,
https://www.boiteachansons.net/partitions/yodelice/five-thousand-nights,2023-01-07T13:53:50.404Z,li.liTonalElmtSlct,,A
https://www.boiteachansons.net/partitions/louis-jean-cormier/l%E2%80%99ironie-du-sort,2023-01-07T13:53:51.342Z,#diagAccords div.dNomAcc,G(dim),
https://www.boiteachansons.net/partitions/louis-jean-cormier/l%E2%80%99ironie-du-sort,2023-01-07T13:53:51.342Z,#diagAccords div.dNomAcc,F,
https://www.boiteachansons.net/partitions/louis-jean-cormier/l%E2%80%99ironie-du-sort,2023-01-07T13:53:51.342Z,#diagAccords div.dNomAcc,Dm,
https://www.boiteachansons.net/partitions/louis-jean-cormier/l%E2%80%99ironie-du-sort,2023-01-07T13:53:51.342Z,#diagAccords div.dNomAcc,B♭maj7,
https://www.boiteachansons.net/partitions/louis-jean-cormier/l%E2%80%99ironie-du-sort,2023-01-07T13:53:51.342Z,#diagAccords div.dNomAcc,Am,
https://www.boiteachansons.net/partitions/louis-jean-cormier/l%E2%80%99ironie-du-sort,2023-01-07T13:53:51.342Z,#diagAccords div.dNomAcc,B♭,
https://www.boiteachansons.net/partitions/louis-jean-cormier/l%E2%80%99ironie-du-sort,2023-01-07T13:53:51.342Z,#diagAccords div.dNomAcc,C♯(dim),
https://www.boiteachansons.net/partitions/louis-jean-cormier/l%E2%80%99ironie-du-sort,2023-01-07T13:53:51.342Z,#diagAccords div.dNomAcc,D,
https://www.boiteachansons.net/partitions/louis-jean-cormier/l%E2%80%99ironie-du-sort,2023-01-07T13:53:51.342Z,#diagAccords div.dNomAcc,Gm,
https://www.boiteachansons.net/partitions/louis-jean-cormier/l%E2%80%99ironie-du-sort,2023-01-07T13:53:51.342Z,#diagAccords div.dNomAcc,B♭m,
https://www.boiteachansons.net/partitions/louis-jean-cormier/l%E2%80%99ironie-du-sort,2023-01-07T13:53:51.342Z,li.liTonalElmtSlct,,F
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,F,
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,G(sus4),
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,Am,
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,Bm7,
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,E,
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,Fmaj7,
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,Cmaj9/D,
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,Cmaj7/B,
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,C6/A,
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,#diagAccords div.dNomAcc,A,
https://www.boiteachansons.net/partitions/eddy-mitchell/couleur-menthe-a-l-eau,2023-01-07T13:53:51.940Z,li.liTonalElmtSlct,,A
https://www.boiteachansons.net/partitions/loudon-wainwright-iii/the-swimming-song,2023-01-07T13:53:52.988Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/loudon-wainwright-iii/the-swimming-song,2023-01-07T13:53:52.988Z,#diagAccords div.dNomAcc,D(sus2),
https://www.boiteachansons.net/partitions/loudon-wainwright-iii/the-swimming-song,2023-01-07T13:53:52.988Z,#diagAccords div.dNomAcc,Em,
https://www.boiteachansons.net/partitions/loudon-wainwright-iii/the-swimming-song,2023-01-07T13:53:52.988Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/loudon-wainwright-iii/the-swimming-song,2023-01-07T13:53:52.988Z,#diagAccords div.dNomAcc,D7,
https://www.boiteachansons.net/partitions/loudon-wainwright-iii/the-swimming-song,2023-01-07T13:53:52.988Z,li.liTonalElmtSlct,,G
https://www.boiteachansons.net/partitions/thomas-fersen/louise,2023-01-07T13:53:53.644Z,#diagAccords div.dNomAcc,Am,
https://www.boiteachansons.net/partitions/thomas-fersen/louise,2023-01-07T13:53:53.644Z,#diagAccords div.dNomAcc,Dm,
https://www.boiteachansons.net/partitions/thomas-fersen/louise,2023-01-07T13:53:53.644Z,#diagAccords div.dNomAcc,E7,
https://www.boiteachansons.net/partitions/thomas-fersen/louise,2023-01-07T13:53:53.644Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/thomas-fersen/louise,2023-01-07T13:53:53.644Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/thomas-fersen/louise,2023-01-07T13:53:53.644Z,li.liTonalElmtSlct,,A
https://www.boiteachansons.net/partitions/les-frangines/demain-des-l-aube,2023-01-07T13:53:54.538Z,#diagAccords div.dNomAcc,Em,
https://www.boiteachansons.net/partitions/les-frangines/demain-des-l-aube,2023-01-07T13:53:54.538Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/les-frangines/demain-des-l-aube,2023-01-07T13:53:54.538Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/les-frangines/demain-des-l-aube,2023-01-07T13:53:54.538Z,#diagAccords div.dNomAcc,D,
https://www.boiteachansons.net/partitions/les-frangines/demain-des-l-aube,2023-01-07T13:53:54.538Z,li.liTonalElmtSlct,,E
https://www.boiteachansons.net/partitions/counting-crows/accidentally-in-love,2023-01-07T13:53:55.181Z,#diagAccords div.dNomAcc,G,
https://www.boiteachansons.net/partitions/counting-crows/accidentally-in-love,2023-01-07T13:53:55.181Z,#diagAccords div.dNomAcc,C,
https://www.boiteachansons.net/partitions/counting-crows/accidentally-in-love,2023-01-07T13:53:55.181Z,#diagAccords div.dNomAcc,D,
https://www.boiteachansons.net/partitions/counting-crows/accidentally-in-love,2023-01-07T13:53:55.181Z,#diagAccords div.dNomAcc,Em,
https://www.boiteachansons.net/partitions/counting-crows/accidentally-in-love,2023-01-07T13:53:55.181Z,#diagAccords div.dNomAcc,A,
https://www.boiteachansons.net/partitions/counting-crows/accidentally-in-love,2023-01-07T13:53:55.181Z,#diagAccords div.dNomAcc,Am,
https://www.boiteachansons.net/partitions/counting-crows/accidentally-in-love,2023-01-07T13:53:55.181Z,li.liTonalElmtSlct,,C
